Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
24225,0.32,Ideal,D,SI2,62.6,56.0,4.4,4.38,2.75,612
5273,1.01,Ideal,G,SI2,61.5,57.0,6.5,6.42,3.97,4299
20148,1.5,Premium,J,SI2,61.3,59.0,7.38,7.33,4.51,5351
20503,1.03,Premium,J,SI1,61.7,54.0,6.56,6.5,4.03,4153
8385,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,6271
12356,0.72,Ideal,I,VVS2,61.0,57.0,5.81,5.84,3.55,2602
13515,0.3,Ideal,E,VVS2,61.4,55.0,4.34,4.36,2.67,1053
5391,0.33,Very Good,H,VS1,59.7,59.0,4.52,4.53,2.7,579
17125,0.58,Ideal,E,SI1,61.5,55.0,5.39,5.34,3.3,1758
10097,1.21,Ideal,H,SI1,62.0,56.0,6.86,6.81,4.24,5936
21390,1.56,Good,I,VS2,57.2,62.0,7.66,7.72,4.4,9609
6401,0.77,Ideal,D,SI2,62.1,56.0,5.83,5.89,3.64,2896
12358,0.4,Premium,G,VS1,62.2,55.0,4.83,4.69,2.96,1080
5141,1.01,Ideal,I,VVS1,61.7,56.0,6.42,6.47,3.98,5478
26524,0.34,Ideal,D,VS2,62.9,55.0,4.47,4.43,2.8,1033
14733,0.31,Premium,G,VS2,62.4,59.0,4.38,4.34,2.72,698
9666,0.24,Ideal,F,VVS2,62.1,56.0,3.96,3.99,2.46,678
2687,0.73,Ideal,E,SI1,61.8,56.0,5.77,5.81,3.58,2728
247,0.9,Ideal,E,SI2,62.6,57.0,6.13,6.2,3.86,3808
22088,1.33,Fair,F,SI2,64.5,58.0,6.97,6.86,4.46,5139
19784,0.32,Very Good,D,SI1,63.1,57.0,4.38,4.37,2.76,756
13528,1.2,Very Good,H,SI2,58.8,61.0,6.94,6.98,4.09,5211
25210,0.5,Very Good,F,VVS2,60.8,59.0,5.08,5.11,3.1,1915
15736,0.71,Very Good,I,SI1,61.5,58.0,5.67,5.72,3.5,2141
24605,0.71,Very Good,E,VS2,60.7,58.0,5.73,5.81,3.5,3217
16427,0.39,Premium,E,VS2,61.4,58.0,4.73,4.68,2.89,951
9075,1.11,Very Good,I,SI2,63.7,58.0,6.57,6.53,4.17,3882
16051,0.4,Very Good,F,SI1,62.1,57.0,4.65,4.69,2.9,687
11141,0.41,Very Good,G,VS1,62.4,57.0,4.71,4.74,2.95,899
9137,0.79,Very Good,F,VS1,58.6,57.0,6.08,6.14,3.58,3398
7999,1.02,Premium,D,VS2,62.5,58.0,6.4,6.37,3.99,7643
1107,0.42,Very Good,D,SI2,62.9,55.0,4.78,4.82,3.02,656
5902,0.38,Good,E,VS2,,57.0,4.59,4.62,2.91,693
8858,1.06,Premium,F,VS2,61.2,57.0,6.64,6.49,4.02,5942
13473,0.31,Ideal,F,IF,62.1,56.0,4.36,4.33,2.7,1046
14672,1.0,Very Good,E,SI1,60.1,60.0,6.45,6.49,3.89,5865
1040,0.9,Very Good,F,SI2,62.6,56.0,6.13,6.17,3.85,3368
7593,0.33,Ideal,F,SI2,61.4,57.0,4.44,4.48,2.74,413
18667,2.01,Fair,J,VS2,64.9,60.0,7.82,7.78,5.06,13744
17785,0.33,Ideal,F,VS1,62.1,55.0,4.43,4.46,2.76,738
5864,0.81,Premium,J,SI1,61.4,60.0,5.98,5.94,3.66,1917
18284,0.41,Ideal,E,SI2,61.9,57.0,4.76,4.8,2.96,683
18037,1.0,Ideal,E,SI1,61.4,58.0,6.41,6.43,3.94,5555
10068,1.23,Ideal,G,VS2,61.5,54.0,6.89,6.92,4.25,7988
17464,0.39,Very Good,G,VS2,60.4,61.0,4.71,4.73,2.85,734
20674,1.18,Premium,G,VVS2,61.6,58.0,6.77,6.8,4.18,9137
16666,1.03,Very Good,F,SI2,63.3,59.0,6.35,6.32,4.01,3692
9805,0.71,Ideal,E,VS2,62.5,56.0,5.7,5.75,3.58,2347
13008,0.41,Ideal,I,VS2,61.4,54.0,4.81,4.83,2.96,625
3715,0.55,Ideal,H,SI1,60.8,56.0,5.3,5.33,3.23,1584
2880,0.4,Ideal,E,VS2,62.9,55.0,4.73,4.72,2.97,975
13596,0.34,Ideal,H,VS2,62.2,56.0,4.53,4.48,2.8,689
22166,0.26,Very Good,H,VVS2,,58.0,4.08,4.04,2.57,600
19805,0.71,Ideal,H,SI2,62.2,55.0,5.72,5.7,3.55,2360
886,0.38,Ideal,J,VS1,62.0,53.0,4.66,4.7,2.9,645
17813,0.51,Ideal,E,SI2,62.7,53.0,5.12,5.09,3.2,1265
4144,1.58,Good,I,VS1,58.6,62.0,7.59,7.66,4.47,9775
15684,2.01,Premium,F,SI2,61.3,58.0,8.14,8.07,4.97,14067
14055,1.5,Fair,D,SI2,68.8,57.0,6.9,6.86,4.73,7469
15860,0.4,Premium,D,SI2,59.9,60.0,4.78,4.74,2.85,855
18798,0.54,Premium,G,VS1,61.1,60.0,5.28,5.23,3.21,1760
23922,1.41,Good,E,VVS2,59.9,61.0,7.21,7.37,4.37,14853
5590,0.54,Good,E,SI2,63.8,54.0,5.17,5.18,3.3,1163
18612,0.91,Good,E,SI1,63.5,57.0,6.07,6.11,3.87,4211
19207,0.32,Ideal,F,IF,61.9,55.0,4.38,4.44,2.73,915
7503,0.7,Ideal,F,SI1,61.2,55.0,5.74,5.76,3.52,3119
23951,0.25,Very Good,E,VVS2,60.9,59.0,4.03,4.11,2.48,575
13132,0.23,Very Good,F,VS2,63.4,56.0,3.84,3.89,2.45,402
2543,0.26,Premium,E,VVS1,61.8,58.0,4.14,4.11,2.55,769
11329,1.0,Good,E,VVS2,63.5,55.0,6.31,6.36,4.02,8750
21707,1.51,Very Good,H,SI2,62.3,58.0,7.31,7.35,4.57,9107
21336,0.8,Very Good,F,SI1,61.6,56.0,5.96,6.0,3.68,3267
22570,0.7,Very Good,F,VS2,62.9,58.0,5.63,5.65,3.55,2803
6328,1.1,Ideal,G,VS2,60.9,56.0,6.68,6.79,4.1,6939
20555,2.0,Premium,G,SI2,61.4,59.0,8.14,8.06,4.97,11544
22510,0.6,Ideal,D,VVS2,61.9,55.0,5.41,5.45,3.36,3382
13452,1.22,Premium,G,SI2,61.6,62.0,6.79,6.75,4.17,5226
7121,0.32,Ideal,D,SI2,62.4,54.0,4.38,4.4,2.74,477
19528,1.01,Premium,F,VS2,61.6,59.0,6.43,6.39,3.95,6707
9878,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,5154
16961,0.73,Ideal,H,SI1,62.9,56.0,5.79,5.75,3.63,2269
22134,1.01,Good,I,VS2,62.5,59.0,6.3,6.37,3.96,4239
9173,0.93,Fair,H,SI1,64.6,58.0,6.13,6.07,3.94,3750
25519,0.37,Premium,E,VS2,61.1,57.0,4.66,4.63,2.84,1041
23093,0.7,Ideal,E,SI2,60.5,56.0,5.8,5.77,3.5,2375
25842,1.01,Premium,F,VS1,61.3,58.0,6.44,6.52,3.97,6999
15276,0.74,Ideal,F,IF,61.9,55.0,5.79,5.84,3.6,4383
8571,0.9,Good,F,SI1,63.9,58.0,6.12,6.08,3.9,3604
11379,0.71,Premium,H,VS1,61.2,57.0,5.83,5.77,3.55,2572
17815,2.06,Premium,I,SI2,61.1,57.0,8.3,8.24,5.05,12842
5698,1.56,Premium,I,VVS2,60.5,58.0,7.53,7.45,4.53,8858
4664,1.01,Premium,G,VS2,59.0,61.0,6.62,6.56,3.89,5946
14615,1.04,Ideal,F,SI2,62.6,57.0,6.48,6.45,4.05,4630
19163,1.16,Fair,H,SI2,68.2,55.0,6.47,6.37,4.38,3118
8969,0.71,Ideal,D,VS2,62.4,56.0,5.74,5.7,3.57,3372
4446,0.33,Very Good,E,VVS2,59.8,58.7,4.47,4.51,2.68,893
13626,0.31,Very Good,E,SI1,60.1,61.0,4.35,4.4,2.63,544
21248,0.83,Premium,E,SI1,62.2,59.0,6.05,5.97,3.74,2913
3932,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,12400
22463,1.01,Premium,H,VS2,62.3,62.0,6.39,6.35,3.97,4769
16295,0.97,Fair,F,I1,68.5,54.0,6.26,6.05,4.22,1787
21588,0.57,Ideal,E,VS1,62.0,55.0,5.31,5.34,3.3,2177
994,0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,526
843,1.01,Premium,E,VS2,59.3,58.0,6.53,6.49,3.86,7240
22378,1.31,Premium,H,VS2,62.5,58.0,6.97,6.94,4.35,7459
23535,1.02,Ideal,G,SI1,60.3,56.0,6.57,6.54,3.95,4708
25057,1.22,Very Good,H,SI1,62.4,57.0,6.78,6.82,4.24,6323
14537,0.3,Good,E,SI1,63.8,55.0,4.25,4.28,2.72,526
7314,0.93,Premium,E,I1,62.3,60.0,6.23,6.2,3.87,2647
1884,0.3,Premium,F,VVS2,61.4,59.0,4.31,4.36,2.66,737
11287,0.23,Ideal,E,VVS2,62.8,57.0,3.91,3.96,2.47,530
18428,0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,1365
20871,1.41,Ideal,J,SI1,62.3,55.0,7.18,7.21,4.48,6889
9935,0.76,Very Good,F,SI2,63.3,55.0,5.79,5.83,3.68,2347
10577,0.31,Premium,E,VS1,60.2,58.0,4.38,4.43,2.65,734
11375,0.62,Very Good,H,VS2,61.7,63.0,5.48,5.42,3.36,1709
7397,0.32,Very Good,G,VS1,61.3,62.0,4.39,4.42,2.7,645
12569,1.24,Ideal,I,SI1,62.1,56.0,6.84,6.88,4.26,5797
26204,0.57,Ideal,E,VVS2,61.9,55.0,5.34,5.36,3.31,2534
6578,2.0,Ideal,H,SI1,62.9,56.0,8.06,7.97,5.04,13320
13567,1.01,Very Good,H,VS2,61.2,57.0,6.49,6.41,3.95,5861
19789,0.41,Premium,H,VVS1,60.4,58.0,4.79,4.85,2.91,1043
26960,1.05,Very Good,E,SI2,63.2,59.0,6.43,6.36,4.04,4281
11551,0.52,Very Good,D,SI1,63.3,58.0,5.15,5.12,3.25,1605
22576,0.56,Very Good,D,SI1,63.0,58.0,5.21,5.24,3.29,1746
18528,0.74,Ideal,E,VS2,62.6,56.0,5.73,5.81,3.61,3036
16214,0.5,Ideal,D,VS1,61.9,55.0,5.09,5.12,3.16,1937
18931,0.4,Very Good,G,IF,61.0,59.0,4.75,4.79,2.91,1154
19589,0.26,Very Good,F,VS1,60.5,59.0,4.12,4.18,2.51,453
10518,1.51,Ideal,F,VS2,61.7,57.0,7.37,7.31,4.53,13325
3599,0.3,Ideal,G,VS1,61.5,57.0,4.34,4.31,2.66,776
7739,0.52,Very Good,H,VS2,63.5,58.0,5.12,5.11,3.25,1385
17949,0.54,Premium,H,VS2,61.9,55.0,5.25,5.22,3.24,1389
15685,0.33,Good,I,SI1,63.6,57.0,4.39,4.42,2.8,445
13907,0.4,Very Good,F,VVS2,60.5,57.0,4.76,4.79,2.89,982
19677,2.23,Premium,G,SI2,61.4,58.0,8.41,8.32,5.14,16805
18336,0.9,Premium,E,SI2,63.0,57.0,6.08,6.05,3.82,3084
20905,0.9,Premium,D,SI1,62.4,61.0,6.17,6.13,3.84,4612
19130,0.28,Ideal,E,VVS2,60.3,57.0,4.21,4.25,2.55,646
21604,2.03,Very Good,I,SI1,62.9,57.0,8.02,8.06,5.06,15153
3548,0.55,Ideal,I,SI1,61.2,55.0,5.28,5.33,3.25,1320
20542,1.52,Ideal,E,VS2,62.4,55.0,7.42,7.32,4.6,15488
16341,1.23,Premium,H,VVS2,62.8,56.0,6.9,6.82,4.31,8004
24333,0.79,Ideal,F,SI1,62.5,57.0,5.88,5.92,3.69,2976
554,2.16,Premium,J,VVS1,61.5,58.0,8.36,8.26,5.11,17891
11632,0.33,Premium,E,VS2,61.1,59.0,4.45,4.49,2.73,723
21334,0.5,Premium,H,VS1,,58.0,5.22,5.17,3.13,1395
11974,0.7,Very Good,E,VS2,62.8,57.0,5.66,5.68,3.56,2553
25469,0.39,Very Good,G,VS2,59.8,61.0,4.72,4.75,2.83,734
5171,0.42,Ideal,G,VVS1,62.8,55.0,4.78,4.8,3.01,1245
22646,0.78,Very Good,G,SI2,63.8,56.0,5.81,5.85,3.72,2759
786,0.51,Ideal,D,VS2,62.1,56.0,5.16,5.11,3.19,1882
12731,0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.78,2.95,1151
23934,1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,3450
17017,0.34,Ideal,H,VVS2,63.0,55.0,4.48,4.44,2.81,880
7035,0.36,Good,E,IF,57.7,54.0,4.74,4.79,2.75,1053
22677,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,1676
13802,0.31,Ideal,F,IF,60.7,56.0,4.42,4.45,2.69,901
13558,0.31,Ideal,F,VS1,60.6,56.0,4.42,4.39,2.67,872
6434,1.55,Premium,H,VS2,62.7,57.0,7.42,7.36,4.63,10827
20680,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,861
14909,1.22,Ideal,H,VS1,62.6,56.0,6.83,6.87,4.29,8167
15939,1.51,Good,I,VS2,62.9,57.0,7.23,7.27,4.56,8720
8883,0.3,Very Good,E,VS2,62.9,58.0,4.27,4.31,2.7,544
4133,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,850
19301,0.4,Ideal,G,VVS1,61.2,56.0,4.74,4.8,2.92,1059
17779,0.24,Very Good,E,VVS1,62.8,59.0,3.94,3.96,2.48,485
25311,0.7,Very Good,E,VS2,61.7,60.0,5.67,5.7,3.51,2513
2952,0.9,Good,G,VS2,64.4,62.0,5.97,6.02,3.86,4135
12950,0.31,Ideal,J,VVS1,62.4,54.0,4.32,4.35,2.7,461
12070,0.73,Premium,I,VVS2,61.5,58.0,5.78,5.73,3.54,2519
21663,0.4,Very Good,D,VVS2,60.8,56.0,4.78,4.82,2.92,1133
18713,1.23,Very Good,G,SI1,63.1,56.0,6.81,6.78,4.29,6665
9718,0.53,Ideal,D,VS2,61.2,55.0,5.25,5.21,3.2,1956
18056,0.33,Ideal,F,VVS1,62.4,54.0,4.44,4.47,2.78,880
15444,0.72,Very Good,F,VVS2,63.4,56.0,5.68,5.71,3.61,3338
21289,1.5,Premium,E,VS1,60.1,60.0,7.42,7.48,4.48,13513
17244,0.52,Ideal,G,SI1,60.4,57.0,5.23,5.27,3.17,1354
21590,1.11,Very Good,H,SI2,59.8,60.0,6.66,6.75,4.01,4456
5001,0.36,Very Good,E,VS2,62.1,59.0,4.55,4.59,2.84,789
24061,0.4,Ideal,E,VS2,62.3,56.0,4.78,4.72,2.96,1025
3908,1.0,Premium,D,SI1,62.3,60.0,6.23,6.19,3.87,4469
20858,0.51,Premium,D,SI2,62.0,58.0,5.08,5.12,3.16,1264
10778,0.99,Very Good,J,SI1,60.3,57.0,6.44,6.49,3.9,4002
9894,1.2,Premium,F,VS1,61.8,59.0,6.79,6.76,4.19,8669
25150,0.71,Ideal,E,SI1,61.5,57.0,5.7,5.75,3.52,2654
14093,0.32,Very Good,F,VVS1,61.6,56.0,4.37,4.41,2.7,886
21043,0.54,Very Good,E,SI2,63.4,56.0,5.18,5.14,3.27,1250
5482,1.65,Premium,I,SI2,62.0,59.0,7.61,7.54,4.7,8590
4170,0.31,Very Good,H,VS1,61.4,56.0,4.37,4.39,2.69,544
13361,0.9,Very Good,H,VS2,63.7,61.0,6.04,6.07,3.86,4129
25061,1.83,Very Good,E,SI2,62.8,56.0,7.76,7.82,4.89,13134
23801,1.01,Very Good,D,VS1,63.1,58.0,6.34,6.3,3.99,7575
12578,1.0,Premium,D,VVS2,61.3,58.0,6.42,6.37,3.92,9660
335,1.5,Fair,G,VS2,64.4,56.0,7.16,7.09,4.59,12787
6040,0.91,Ideal,H,SI1,61.9,56.0,6.17,6.21,3.83,4386
3040,0.63,Ideal,D,IF,62.5,55.0,5.47,5.5,3.43,6549
15670,0.43,Ideal,G,SI1,61.7,55.0,4.89,4.87,3.01,818
4739,0.31,Ideal,D,SI2,62.6,57.0,4.35,4.27,2.7,593
14663,0.57,Premium,F,SI2,61.7,59.0,5.34,5.31,3.29,1176
3564,0.3,Premium,F,VVS2,61.0,59.0,4.33,4.3,2.63,945
15648,0.92,Ideal,D,SI2,61.9,55.0,6.24,6.27,3.87,5051
13731,1.56,Ideal,G,SI1,61.2,56.0,7.51,7.49,4.59,11628
12568,1.52,Ideal,G,VVS2,60.6,57.0,7.45,7.49,4.52,15760
13461,1.01,Fair,F,SI2,60.1,66.0,6.44,6.41,3.86,3597
21561,1.22,Premium,G,SI1,61.8,58.0,6.88,6.82,4.23,6777
11253,1.04,Very Good,I,I1,61.6,61.0,6.45,6.47,3.98,2745
20337,1.52,Ideal,E,VS2,62.2,57.0,7.34,7.38,4.58,15239
25069,0.46,Fair,E,VS2,66.8,61.0,4.84,4.71,3.2,1070
3638,1.02,Premium,D,SI2,59.3,60.0,6.56,6.52,3.88,4583
22725,0.8,Very Good,J,VS1,63.4,56.0,5.9,5.87,3.73,2321
18412,1.73,Premium,I,VS1,62.2,59.0,7.65,7.62,4.75,12674
20397,1.36,Ideal,F,VVS2,61.6,56.0,7.17,7.08,4.39,12608
3769,1.03,Very Good,D,SI1,62.5,59.0,6.45,6.48,4.04,5924
11924,0.31,Ideal,F,VS2,61.6,55.0,4.36,4.37,2.69,625
13984,0.41,Very Good,F,VS2,62.6,57.0,4.71,4.74,2.96,863
4753,0.7,Ideal,J,VS2,61.8,53.0,5.73,5.76,3.55,1874
20921,0.53,Premium,G,SI1,61.3,58.0,5.21,5.16,3.18,1363
1648,0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,851
19005,1.29,Ideal,E,SI2,62.8,57.0,6.94,6.88,4.34,6473
26760,0.73,Very Good,H,VS2,61.3,60.0,5.72,5.79,3.53,2430
12822,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,3399
4749,1.1,Very Good,I,SI1,60.4,61.0,6.69,6.73,4.05,4235
899,1.32,Good,I,VS1,59.2,58.0,7.14,7.18,4.24,7143
14883,0.71,Ideal,H,SI2,62.6,56.0,5.75,5.69,3.58,1800
12651,0.56,Very Good,F,VS2,,56.0,5.2,5.22,3.23,1614
21723,1.55,Ideal,D,VS2,60.1,58.0,7.56,7.54,4.54,15845
23420,0.32,Very Good,E,VS2,62.8,54.0,4.35,4.38,2.74,702
2422,2.02,Premium,J,VS2,62.0,59.0,8.08,8.06,5.0,13812
9772,0.34,Very Good,G,SI2,62.8,59.0,4.45,4.47,2.8,447
14214,0.76,Ideal,I,SI1,62.3,57.0,5.81,5.87,3.64,2474
29,0.31,Ideal,H,SI1,61.9,56.0,4.38,4.35,2.7,595
26120,1.64,Very Good,J,SI1,62.6,59.0,7.45,7.51,4.68,7739
3293,0.4,Very Good,D,VS1,62.9,56.0,4.67,4.71,2.95,1123
22564,0.32,Very Good,F,VS2,62.8,53.0,4.34,4.38,2.74,645
18663,1.0,Premium,G,SI1,60.2,59.0,6.5,6.39,3.88,4427
13406,0.46,Very Good,G,VS1,62.8,57.0,4.92,4.83,3.06,1049
6220,0.53,Ideal,G,IF,61.9,56.0,5.18,5.22,3.21,2247
5664,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,647
16931,1.16,Good,F,SI2,63.7,63.0,6.55,6.63,4.2,4395
22756,1.11,Ideal,H,SI2,62.7,57.0,6.66,6.59,4.14,4662
26454,0.32,Premium,H,VS2,62.5,59.0,4.38,4.33,2.72,648
4389,1.01,Very Good,G,VVS2,63.3,57.0,6.31,6.36,4.01,7885
11047,0.27,Very Good,E,VVS2,60.9,58.0,4.14,4.17,2.53,620
12805,0.4,Ideal,J,VS1,61.5,58.0,4.73,4.76,2.92,633
14458,1.07,Premium,H,VS2,62.4,59.0,6.53,6.46,4.05,5498
9415,0.55,Very Good,E,VS2,62.3,61.0,5.16,5.21,3.23,1669
6859,1.02,Ideal,G,VS1,61.5,55.0,6.49,6.52,4.0,7357
25054,1.61,Ideal,H,SI1,62.3,56.0,7.51,7.47,4.67,9341
23467,0.38,Ideal,E,VVS2,59.9,61.0,4.71,4.74,2.83,1008
9339,0.31,Premium,E,VVS1,62.0,59.0,4.3,4.34,2.68,789
8337,0.32,Very Good,G,VS2,63.1,57.0,4.35,4.3,2.73,720
15828,1.51,Premium,F,SI1,61.4,58.0,7.43,7.35,4.54,11817
7413,1.51,Very Good,I,VS1,63.0,59.0,7.28,7.3,4.59,9343
15936,0.32,Very Good,G,VS2,62.6,58.0,4.37,4.39,2.74,561
20014,0.8,Premium,J,SI1,60.0,60.0,6.1,5.97,3.66,2088
10357,0.58,Ideal,F,VS1,61.9,56.0,5.36,5.33,3.31,2227
7943,0.72,Ideal,G,VS2,,56.0,5.75,5.79,3.58,2383
5796,0.41,Ideal,E,VVS2,60.9,56.0,4.81,4.75,2.91,1243
13119,1.16,Very Good,G,VVS2,61.6,58.0,6.67,6.73,4.13,9205
18695,1.16,Very Good,J,VS2,63.7,56.0,6.63,6.68,4.24,4323
435,0.51,Good,F,SI1,63.6,56.0,5.11,5.08,3.24,1312
25244,0.38,Premium,D,VS2,58.7,61.0,4.77,4.74,2.79,1117
17801,0.57,Ideal,G,VVS2,60.7,55.0,5.34,5.36,3.25,2095
2533,0.71,Good,I,VVS1,63.4,57.0,5.67,5.71,3.61,2549
16019,0.73,Ideal,E,VS1,60.9,55.8,5.8,5.85,3.55,3660
18242,2.22,Very Good,J,SI2,61.2,63.0,8.33,8.23,5.07,10662
3225,0.33,Premium,G,VVS2,61.0,58.0,4.44,4.48,2.72,752
11223,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,844
20250,0.37,Ideal,G,VS2,60.8,57.0,4.61,4.66,2.82,649
7766,1.2,Very Good,I,SI1,62.8,57.0,6.7,6.74,4.22,5408
18031,0.32,Premium,F,VS2,59.4,58.0,4.44,4.48,2.65,645
5204,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,8400
12228,1.01,Ideal,E,SI1,62.0,57.0,6.38,6.45,3.98,5235
17678,0.38,Very Good,D,VS2,58.8,61.0,4.72,4.77,2.79,871
10739,0.31,Ideal,G,IF,62.2,55.0,4.35,4.4,2.72,891
19629,1.04,Premium,D,SI2,61.0,59.0,6.51,6.54,3.98,4724
4790,0.9,Very Good,F,SI1,63.1,56.0,6.17,6.12,3.88,4103
6034,0.34,Very Good,E,SI1,59.6,57.0,4.52,4.61,2.72,596
15014,0.3,Good,D,SI1,63.3,59.0,4.22,4.25,2.68,552
11747,0.9,Premium,E,VS2,59.5,58.0,6.33,6.28,3.75,5312
11363,0.5,Premium,G,VVS2,62.2,61.0,5.09,5.07,3.16,1806
13438,0.32,Good,H,SI2,63.2,55.0,4.34,4.36,2.75,393
13279,1.56,Ideal,F,VS2,62.0,55.0,7.41,7.45,4.61,17108
19375,1.08,Ideal,G,SI1,61.4,56.0,6.62,6.6,4.06,4771
12983,1.17,Ideal,I,VS1,61.5,57.0,6.74,6.79,4.16,5892
17964,0.32,Ideal,E,VVS1,61.2,55.0,4.41,4.42,2.7,892
15589,1.0,Ideal,F,SI1,62.7,57.0,6.44,6.38,4.02,5221
470,0.31,Ideal,E,VS1,62.1,54.2,4.31,4.35,2.69,726
14160,2.01,Premium,I,VS2,60.3,62.0,8.13,8.08,4.89,15939
3755,0.7,Good,D,SI2,58.2,63.0,5.78,5.83,3.38,2583
9632,1.01,Premium,G,SI2,60.1,58.0,6.54,6.39,3.89,3173
15385,0.34,Ideal,F,VS2,62.5,55.0,4.51,4.48,2.81,880
17517,0.32,Ideal,H,VVS2,61.8,55.0,4.42,4.38,2.72,828
14809,0.37,Ideal,E,VVS1,61.5,56.0,4.59,4.64,2.84,1103
7558,1.73,Premium,I,SI2,61.1,62.0,7.64,7.54,4.64,7270
1882,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9659
2770,1.51,Very Good,H,VVS2,63.1,59.0,7.28,7.26,4.59,11934
8219,0.8,Very Good,H,SI1,63.0,57.0,5.89,5.95,3.73,3005
23149,2.02,Premium,I,VS2,,58.0,8.29,8.25,4.89,13068
16406,0.31,Ideal,E,VS2,62.0,56.0,4.37,4.34,2.7,872
23406,0.36,Ideal,D,SI1,62.0,54.0,4.58,4.61,2.85,626
25232,0.3,Ideal,E,IF,62.6,53.0,4.29,4.33,2.7,943
11649,0.79,Good,H,SI2,59.2,58.0,6.05,6.07,3.59,2346
16135,0.34,Ideal,D,VS1,60.9,56.0,4.51,4.56,2.76,865
1111,0.54,Very Good,G,VS1,61.6,56.0,5.23,5.26,3.23,1754
17716,1.01,Very Good,D,VS2,62.9,58.0,6.35,6.41,4.01,6738
2144,2.02,Very Good,G,SI2,63.1,57.0,8.01,7.97,5.04,12094
21261,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1333
17052,1.03,Premium,E,VS1,,58.0,6.41,6.5,4.03,7778
15958,1.06,Ideal,G,VS2,61.9,54.0,6.54,6.58,4.06,6890
11884,0.27,Very Good,E,VVS1,62.4,55.0,4.18,4.22,2.62,591
21921,1.35,Ideal,J,VS2,61.4,57.0,7.13,7.1,4.37,5969
26092,1.05,Ideal,D,VS2,61.0,56.0,6.54,6.61,4.01,8451
23958,0.32,Ideal,D,VS2,61.8,55.0,4.43,4.41,2.73,842
26568,0.24,Very Good,E,SI1,59.9,58.0,4.06,4.1,2.44,571
14541,2.15,Ideal,H,SI2,60.3,59.0,8.34,8.41,5.05,16146
1109,1.01,Premium,G,VS1,62.6,59.0,6.38,6.46,4.02,6499
2271,0.8,Premium,G,SI2,61.4,56.0,5.99,5.96,3.67,2451
8934,1.52,Very Good,I,VS2,61.7,55.0,7.39,7.32,4.54,10130
5910,0.4,Ideal,D,VS2,61.3,56.0,4.74,4.79,2.92,982
26437,1.49,Very Good,G,SI2,62.5,58.0,7.2,7.26,4.52,7773
23419,0.42,Premium,E,VS2,60.9,59.0,4.81,4.85,2.94,958
15846,1.02,Very Good,F,SI1,62.1,63.0,6.48,6.36,3.99,5038
9388,0.3,Good,H,VS1,63.9,55.0,4.26,4.28,2.73,526
18580,1.0,Good,E,VVS2,65.3,56.0,6.19,6.24,4.06,7226
14240,0.7,Fair,H,SI1,65.5,57.0,5.53,5.59,3.64,2048
10810,0.51,Ideal,J,VS2,,57.0,5.04,5.08,3.16,1080
23054,1.0,Fair,F,SI1,68.7,55.0,6.06,5.88,4.11,3387
22504,0.81,Premium,J,VS2,60.6,60.0,6.04,6.0,3.65,2129
5332,1.2,Fair,H,SI2,64.8,60.0,6.55,6.59,4.26,4916
9698,0.71,Premium,G,SI2,62.3,55.0,5.72,5.68,3.55,1977
12395,1.21,Ideal,F,SI1,61.1,55.0,6.87,6.85,4.19,6659
4547,0.36,Premium,I,VS2,62.7,59.0,4.58,4.54,2.86,648
13873,0.42,Ideal,H,VS1,61.0,57.0,4.85,4.89,2.97,1299
486,1.52,Premium,E,SI1,62.5,59.0,7.33,7.26,4.56,12418
8792,1.71,Premium,H,VS2,58.8,60.0,7.85,7.8,4.6,12607
11143,1.23,Premium,I,SI1,62.5,59.0,6.8,6.84,4.26,5412
17440,1.01,Very Good,H,SI2,60.6,61.0,6.38,6.45,3.89,3888
16829,0.53,Ideal,G,VVS1,61.4,57.0,5.21,5.18,3.19,2106
1908,1.11,Ideal,E,VVS1,61.3,54.0,6.68,6.72,4.11,12725
22560,0.32,Ideal,D,VS1,,57.0,4.43,4.4,2.71,1044
17587,0.83,Ideal,G,VS1,62.1,57.0,5.99,6.03,3.73,4181
17177,0.23,Ideal,I,VVS1,63.0,56.0,3.94,3.9,2.47,414
2942,0.84,Premium,E,VS2,62.4,60.0,6.04,5.98,3.75,3528
7751,0.4,Very Good,E,VS1,60.5,61.0,4.72,4.74,2.86,1053
